trip_id,origin,originX,originY,destination,destinationX,destinationY,purpose,person_id,distance,time_auto,time_bus,time_train,time_tram_metro,mode,departure_time,departure_time_return,coordx_hh,coordy_hh,school_zone,coordx_sch,coordy_sch,household_zone,household car,job_zone,coordx_job,coordy_job,age,gender,employment,driving license,income
333,336,4457812.5,5397977.5,241,4461043.0,5404084.0,HBW,919,10.1404755859375,10.945955403645833,35.27220833333333,166.66666666666666,166.66666666666666,bicycle,456,785.0,4459044.0,5403884.5,1399,4452286.5,5338406.5,231,1,346,4461164.0,5401081.5,46,1,1,True,18624
334,149,4454844.0,5404098.5,144,4457826.0,5405353.0,HBW,924,4.288208984375,5.632569885253906,166.66666666666666,166.66666666666666,166.66666666666666,autoDriver,490,1034.0,4459391.0,5400586.0,3772,4472358.0,5334959.5,342,1,253,4461490.5,5401836.0,39,1,1,True,17412
336,212,4458169.5,5401706.0,14,4438431.0,5412139.0,HBW,926,28.190310546875,24.61542561848958,245.51783333333333,224.51783333333333,166.66666666666666,autoDriver,458,831.0,4455992.5,5399412.0,431,4402871.0,5381673.5,319,0,346,4460689.0,5401052.0,41,2,1,True,127968
337,350,4460289.0,5400051.5,377,4467474.348937451,5404231.252257327,HBW,929,12.80560546875,12.466688028971356,177.89823333333334,166.66666666666666,166.66666666666666,autoPassenger,416,991.0,4456890.5,5400716.5,3024,4461466.5,5328143.5,300,0,348,4462608.5,5402664.5,61,2,2,True,0
338,350,4460289.0,5400051.5,308,4458636.5,5401516.0,HBW,930,3.215986083984375,4.763265991210938,16.270773333333334,166.66666666666666,166.66666666666666,autoDriver,359,756.0,4459777.0,5405522.0,4130,4471265.0,5324796.0,218,1,347,4461580.5,5401514.0,37,1,1,True,21168
339,199,4458558.5,5403344.0,206,4457255.5,5402630.0,HBW,931,2.36174609375,3.424641672770182,20.081838333333334,166.66666666666666,166.66666666666666,bicycle,357,738.0,4455433.5,5403476.5,2266,4526921.5,5368899.5,155,0,230,4460323.0,5404275.5,27,2,1,True,11256
341,309,4458401.0,5401159.0,321,4456233.5,5399144.5,HBW,938,3.919644775390625,5.449923197428386,10.494396666666669,166.66666666666666,166.66666666666666,walk,423,698.0,4456542.5,5397784.0,4214,4473309.0,5328733.0,330,1,347,4461623.5,5401056.0,36,1,1,True,21996
342,145,4458723.5,5405089.5,144,4457589.0,5405675.0,HBW,946,2.048522216796875,2.5786402384440104,30.934465,166.66666666666666,166.66666666666666,bicycle,511,907.0,4455545.0,5399328.0,3140,4464797.0,5325474.5,162,0,253,4461487.0,5401866.5,37,2,1,True,30612
343,101,4452280.5,5402342.5,61,4442423.5,5415850.0,HBW,947,22.430216796875,17.670574951171876,316.09863333333334,166.66666666666666,166.66666666666666,autoPassenger,603,1121.0,4456802.5,5403640.5,4293,4476146.5,5326086.5,182,0,297,4456873.0,5401342.0,50,2,1,True,13788
344,319,4455928.5,5399611.0,286,4451177.5,5398181.5,HBW,952,7.751775390625,8.0859130859375,36.4869,166.66666666666666,166.66666666666666,autoDriver,423,1032.0,4456226.5,5404045.5,3877,4475405.5,5333060.5,177,1,346,4461139.5,5401184.0,52,1,1,True,26952
347,241,4461182.0,5403434.0,148,4454242.0,5403737.0,HBW,969,8.07693603515625,10.58629862467448,26.96391833333333,166.66666666666666,166.66666666666666,autoDriver,461,1039.0,4455760.5,5407782.0,4560,4469657.0,5301162.5,134,0,173,4457174.0,5404689.0,43,1,1,True,36048
348,135,4456235.0,5407707.5,104,4448396.0,5408946.5,HBW,971,13.2668525390625,10.37529296875,12.972998333333331,166.66666666666666,166.66666666666666,autoDriver,508,1064.0,4457441.5,5402891.0,4539,4461208.0,5302189.0,206,0,165,4455504.5,5405034.5,59,1,1,True,51216
349,245,4458886.5,5402240.5,382,4477301.0,5403720.0,HBW,977,25.862703125,18.92009073893229,217.2449,43.37531333333333,166.66666666666666,train,754,1008.0,4459057.0,5406727.5,231,4458953.0,5404089.0,139,1,165,4456379.5,5405458.0,49,1,1,True,29952
351,350,4461002.5,5400458.0,229,4459663.5,5404151.5,HBW,978,6.4302353515625,6.717079671223958,42.052546666666665,166.66666666666666,166.66666666666666,autoDriver,494,73.0,4459260.0,5403390.0,4828,4508862.5,5302056.0,234,0,321,4455976.5,5398594.5,41,1,1,True,36576
353,98,4450749.0,5404476.0,113,4460026.0,5413105.0,HBW,985,17.208904296875,17.6142822265625,50.37156166666667,166.66666666666666,166.66666666666666,autoDriver,481,904.0,4455902.0,5403584.0,1265,4444936.0,5342748.0,178,0,253,4461512.0,5401904.5,32,1,1,True,42732
356,154,4455023.0,5403422.0,254,4462732.0,5403749.0,HBW,997,9.557056640625,12.547735595703124,30.992576666666665,166.66666666666666,166.66666666666666,bicycle,581,1162.0,4459078.0,5406361.5,2669,4456490.5,5334307.5,222,1,347,4461335.0,5401081.0,44,1,1,True,36372
357,336,4457839.5,5398163.5,143,4457215.5,5405242.5,HBW,1001,9.4340537109375,12.046720377604167,46.101505,166.66666666666666,166.66666666666666,autoDriver,274,703.0,4458199.0,5401512.0,2446,4415239.5,5324144.5,307,1,226,4459453.0,5404135.5,36,1,1,True,29100
359,213,4458703.0,5401813.0,1160,4465095.5,5365299.0,HBW,1005,47.7621015625,30.553041585286454,138.42286666666666,103.876595,166.66666666666666,autoDriver,381,1122.0,4456273.0,5400113.5,1671,4488743.0,5353297.5,298,2,348,4463359.5,5402925.5,61,1,1,True,29016
360,178,4455832.0,5403333.0,138,4456985.786989906,5407535.70034545,HBW,1007,9.23228125,13.066971842447916,32.881526666666666,166.66666666666666,166.66666666666666,autoDriver,413,1018.0,4457229.0,5401499.5,2403,4415276.0,5328491.0,297,2,164,4452877.0,5404303.5,52,2,1,True,12288
361,218,4460037.0,5405477.5,113,4460094.0,5412482.5,HBW,1009,8.713564453125,10.155392456054688,16.93822833333333,166.66666666666666,166.66666666666666,autoDriver,409,788.0,4454346.0,5404537.0,1166,4472772.5,5385018.5,147,1,316,4458581.5,5400804.0,46,2,1,True,11076
362,242,4462049.0,5403976.5,185,4457966.282234824,5404690.99889925,HBW,1014,4.98104833984375,6.704547627766927,14.166088833333331,166.66666666666666,166.66666666666666,bus,370,928.0,4458993.5,5405201.0,2375,4528824.5,5360830.0,216,1,164,4453228.0,5403351.5,30,1,3,True,6300
363,145,4458590.0,5405178.0,308,4458788.7072971165,5401357.337927789,HBW,1024,4.000646240234375,5.22704569498698,29.05189833333333,30.41418333333333,166.66666666666666,train,808,1399.0,4459101.5,5406482.5,3512,4465640.0,5332767.5,222,1,346,4460540.0,5401017.5,20,1,3,True,6024
365,186,4457278.0,5404255.5,318,4458474.5,5400413.0,HBW,1025,5.44563671875,7.145425415039062,20.417875,21.412096666666667,166.66666666666666,train,1133,38.0,4457055.5,5404251.5,3800,4472027.0,5333800.5,175,1,239,4460822.0,5405567.0,25,2,1,False,14304
366,254,4462800.5,5403881.0,72,4459361.5,5415034.5,HBW,1030,17.6837890625,17.919045003255206,173.57116666666667,166.66666666666666,166.66666666666666,autoDriver,401,922.0,4456056.5,5404281.0,2325,4509698.0,5356474.5,170,0,144,4457785.5,5405223.0,32,1,1,True,18276
367,219,4460191.0,5405685.0,111,4453843.0,5408290.5,HBW,1033,7.97706396484375,10.054376220703125,43.642085,166.66666666666666,166.66666666666666,autoDriver,407,802.0,4460127.5,5405808.0,2980,4453539.5,5326733.0,222,0,226,4459286.0,5404275.5,47,2,1,True,42300
368,340,4460041.5,5400947.0,250,4461209.0,5402519.0,HBW,1036,4.7118154296875,6.576554870605468,41.387345,166.66666666666666,166.66666666666666,autoDriver,342,934.0,4457037.5,5404434.0,1959,4476068.5,5343459.5,175,1,144,4457452.0,5405038.5,35,1,1,True,39264
369,340,4460041.5,5400947.0,406,4472041.5,5393724.5,HBW,1037,20.362509765625,17.485555013020832,226.00725,166.66666666666666,166.66666666666666,autoDriver,429,1144.0,4458440.5,5400232.0,4424,4469527.0,5320521.0,317,1,253,4461570.0,5401891.0,35,2,1,True,35028
370,312,4458030.5,5400508.0,365,4456484.0,5393830.0,HBW,1038,9.642724609375,11.634435017903646,37.36722,38.09956666666667,166.66666666666666,autoDriver,391,850.0,4456266.5,5404228.0,1690,4468968.5,5348940.5,171,1,233,4459043.0,5403419.0,40,2,1,True,3876
372,149,4454710.5,5404054.0,310,4458753.0,5401193.0,HBW,1040,5.8442216796875,8.036322021484375,166.66666666666666,166.66666666666666,166.66666666666666,walk,464,678.0,4459583.0,5400752.5,17,4428066.0,5396416.0,342,1,224,4459394.5,5404503.5,47,1,1,True,18588
373,149,4454710.5,5404054.0,352,4461314.0,5397950.0,HBW,1041,13.88819140625,14.616708374023435,166.66666666666666,166.66666666666666,166.66666666666666,bicycle,1029,147.0,4457678.5,5397983.5,33,4434055.5,5389588.5,336,1,227,4459765.5,5404551.0,40,2,1,True,4644
374,152,4455128.5,5403799.5,365,4457763.0,5394115.5,HBW,1043,14.4782822265625,18.218686930338546,51.73388666666666,49.36132,166.66666666666666,autoDriver,728,1025.0,4459146.0,5401962.5,488,4415388.5,5372996.5,247,1,140,4456571.0,5405677.0,48,1,1,True,24276
376,343,4459116.5,5400415.0,144,4457565.5,5405283.5,HBW,1066,6.106357421875,8.187120056152343,32.32152333333333,166.66666666666666,166.66666666666666,autoDriver,443,889.0,4457558.0,5397640.5,551,4436744.0,5369372.5,333,0,347,4461300.0,5401206.0,37,2,1,True,43692
379,241,4461156.5,5403471.5,105,4455722.0,5411925.5,HBW,1072,17.450935546875,17.814337158203124,61.657145,166.66666666666666,166.66666666666666,bus,469,673.0,4456600.0,5404337.0,482,4432980.5,5383506.5,174,0,165,4456104.5,5405097.5,22,1,1,False,8220
381,169,4456433.0,5404405.5,293,4445876.5,5390546.5,HBW,1073,21.928193359375,26.882130940755207,312.3131666666667,166.66666666666666,166.66666666666666,autoDriver,531,1119.0,4457781.0,5402948.5,1030,4438382.0,5362970.0,205,0,156,4453158.0,5403239.0,44,1,1,True,53040
383,314,4457926.5,5400441.5,408,4472495.5,5393243.0,HBW,1086,20.87244921875,20.547373453776043,92.87785666666667,166.66666666666666,166.66666666666666,bicycle,457,962.0,4457829.5,5401223.0,356,4462155.5,5398261.5,306,2,321,4455976.5,5398594.5,21,2,1,True,12048
384,241,4461186.5,5403943.5,147,4454659.0,5404290.5,HBW,1087,7.910873046875,10.828268432617188,34.520043333333334,166.66666666666666,166.66666666666666,autoDriver,604,1150.0,4454937.5,5403507.0,4579,4453281.5,5290120.0,154,1,297,4456873.0,5401342.0,50,1,1,True,41988
387,220,4459850.5,5405008.0,1110,4461079.5,5388420.0,HBW,1094,26.096345703125,17.414080810546874,381.41066666666666,166.66666666666666,166.66666666666666,autoDriver,1125,217.0,4455688.0,5403357.5,4600,4483336.5,5305784.0,178,1,321,4455976.5,5398594.5,46,1,1,True,27168
388,220,4459850.5,5405008.0,247,4459121.5,5401852.5,HBW,1095,5.13797412109375,5.559872436523437,29.82714833333333,166.66666666666666,166.66666666666666,autoDriver,478,1017.0,4456171.0,5403768.5,291,4447611.0,5393670.5,177,1,346,4460703.0,5401245.0,43,2,1,True,29616
390,243,4458861.5,5403299.0,132,4454049.0,5405879.0,HBW,1101,9.4319482421875,13.330325317382812,38.517155,166.66666666666666,166.66666666666666,autoDriver,475,1087.0,4459741.0,5405452.5,2294,4493532.0,5352353.0,218,2,164,4452877.0,5404303.5,46,1,1,True,22308
391,174,4456804.0,5404215.5,253,4461647.505082825,5402378.980204043,HBW,1103,7.143190917968751,9.418916829427085,23.63659833333333,166.66666666666666,166.66666666666666,bus,336,631.0,4455915.0,5404069.5,893,4421945.0,5358256.0,176,1,144,4457299.0,5405404.5,25,1,3,True,7524
392,216,4458872.0,5405215.0,9,4430135.5,5402593.0,HBW,1106,39.96746875,38.81413167317708,311.3270166666666,293.3270166666666,166.66666666666666,autoDriver,462,618.0,4457299.5,5401182.5,937,4416870.0,5356022.0,305,1,145,4458064.0,5405052.5,37,2,1,True,13200
394,216,4458872.0,5405215.0,149,4454740.0,5404068.5,HBW,1107,5.1639755859375,6.961231994628906,166.66666666666666,166.66666666666666,166.66666666666666,bicycle,480,949.0,4459343.0,5402465.0,3024,4461567.0,5328338.0,246,1,308,4458816.0,5401435.0,43,1,1,True,13608
395,216,4458872.0,5405215.0,149,4454740.0,5404068.5,HBW,1107,5.1639755859375,6.961231994628906,166.66666666666666,166.66666666666666,166.66666666666666,walk,887,237.0,4459343.0,5402465.0,3024,4461567.0,5328338.0,246,1,308,4458816.0,5401435.0,43,1,1,True,13608
398,187,4457709.5,5404288.0,286,4451177.5,5398181.5,HBW,1114,14.3587568359375,17.238846842447916,48.047716666666666,166.66666666666666,166.66666666666666,autoDriver,336,354.0,4459766.0,5400436.0,122,4463128.5,5408100.5,345,1,99,4451879.5,5402609.5,51,1,1,True,18360
399,187,4457709.5,5404288.0,2,4438657.5,5418966.5,HBW,1115,30.558376953125,26.546579996744796,84.71966666666667,166.66666666666666,166.66666666666666,autoDriver,538,1046.0,4456129.5,5399698.5,8,4442044.5,5429253.0,319,1,184,4457372.5,5404651.0,42,2,1,True,10704
400,247,4459074.0,5401739.5,339,4458945.5,5401106.5,HBW,1121,0.7266043090820312,1.0502274831136067,17.117383333333333,166.66666666666666,166.66666666666666,autoDriver,624,1125.0,4458463.5,5404520.5,2751,4462152.0,5337691.0,189,0,239,4461094.5,5405906.5,54,1,1,True,56436
401,247,4459074.0,5401739.5,144,4457420.5,5405292.0,HBW,1123,4.5309599609375,5.894383239746094,29.18819166666667,166.66666666666666,166.66666666666666,bus,324,849.0,4457617.5,5400182.0,4018,4468725.0,5330936.0,313,2,165,4455941.0,5405229.5,28,1,1,True,22764
402,187,4457911.5,5404206.0,375,4470809.0,5410715.0,HBW,1124,17.05484765625,18.327443440755207,31.875903333333333,166.66666666666666,166.66666666666666,autoDriver,935,1373.0,4458204.5,5402020.0,3551,4466509.0,5331508.0,212,2,145,4458057.5,5405151.0,31,1,1,True,21204
403,204,4457466.5,5403004.0,144,4457547.0,5405382.5,HBW,1128,2.662978759765625,3.7266342163085935,14.188191666666668,166.66666666666666,166.66666666666666,walk,406,833.0,4454835.5,5403626.0,2678,4458104.5,5334476.5,151,1,144,4457711.0,5405274.0,53,1,1,True,21048
404,344,4459569.0,5400396.0,144,4457310.5,5405146.0,HBW,1129,6.2359599609375005,8.257046508789063,33.33819166666667,166.66666666666666,166.66666666666666,bus,345,475.0,4456959.5,5404331.5,2817,4458867.5,5333895.0,175,0,141,4457147.0,5405571.5,44,1,1,True,26472
405,172,4456451.5,5404785.0,141,4456944.5,5405688.5,HBW,1137,1.081131103515625,1.6588443756103517,166.66666666666666,166.66666666666666,166.66666666666666,autoDriver,607,1017.0,4452727.5,5402135.5,2432,4432375.5,5330335.0,158,2,211,4458783.0,5402432.0,67,1,1,True,15720
406,172,4456451.5,5404785.0,140,4456673.5,5406079.5,HBW,1138,2.64304052734375,3.6255109151204423,1.2417361,166.66666666666666,166.66666666666666,autoDriver,472,607.0,4456450.5,5404654.5,1195,4470547.0,5366074.5,172,2,339,4458895.0,5401307.5,54,2,1,True,15240
407,172,4456451.5,5404785.0,140,4456673.5,5406079.5,HBW,1138,2.64304052734375,3.6255109151204423,1.2417361,166.66666666666666,166.66666666666666,autoDriver,490,1217.0,4456450.5,5404654.5,1195,4470547.0,5366074.5,172,2,339,4458895.0,5401307.5,54,2,1,True,15240
408,172,4456451.5,5404785.0,110,4453458.0,5408241.5,HBW,1141,8.334591796875,11.71613260904948,37.49419833333333,166.66666666666666,166.66666666666666,autoDriver,568,1108.0,4459447.5,5403377.5,1212,4481119.0,5363344.5,234,2,185,4457720.0,5404649.0,26,1,1,True,13908
409,186,4457456.5,5404118.0,179,4456054.5,5403543.5,HBW,1146,2.16826171875,3.211034138997396,6.551678999999999,166.66666666666666,166.66666666666666,autoDriver,502,763.0,4458385.5,5401850.0,516,4418141.0,5363857.0,212,1,229,4459938.5,5404242.5,29,1,1,True,21828
410,102,4451722.5,5401494.5,292,4448313.0,5392814.0,HBW,1156,22.411583984375,28.303531901041666,367.65358333333336,166.66666666666666,166.66666666666666,autoDriver,358,1180.0,4459658.0,5401055.5,442,4396535.5,5363690.0,340,1,230,4460174.0,5404449.5,28,2,1,True,22956
411,315,4458396.0,5400544.0,286,4452908.495632967,5398674.634383023,HBW,1158,10.472884765625,11.458170572916666,41.4869,166.66666666666666,166.66666666666666,bicycle,648,1427.0,4458529.0,5398871.5,4133,4471442.5,5326038.0,326,1,348,4463359.5,5402925.5,35,2,2,True,4800
412,245,4458970.5,5402386.0,347,4461300.0,5401206.0,HBW,1168,3.038400390625,3.920609792073568,16.944543333333332,166.66666666666666,166.66666666666666,walk,493,933.0,4459590.5,5403490.0,4712,4502590.0,5312304.0,234,1,247,4459121.5,5401852.5,25,2,1,True,22788
413,100,4451967.5,5402133.5,307,4458324.0,5401666.0,HBW,1170,8.34703515625,10.91627197265625,36.54050333333333,166.66666666666666,166.66666666666666,bus,401,1022.0,4457570.5,5400313.0,4751,4500140.5,5302647.0,313,0,338,4458774.5,5398358.5,36,1,1,True,32328
414,100,4451967.5,5402133.5,140,4456452.5,5405790.5,HBW,1171,8.319933593750001,10.670287068684896,37.20460166666667,166.66666666666666,166.66666666666666,bicycle,674,1189.0,4456209.0,5404609.0,4741,4497110.0,5304062.5,166,1,253,4461512.0,5401904.5,30,2,1,True,3852
415,201,4456559.5,5402558.0,165,4455504.5,5405034.5,HBW,1175,3.0396306152343757,4.315621948242187,28.897001666666664,166.66666666666666,166.66666666666666,walk,846,1346.0,4457030.5,5397499.0,1187,4485764.5,5377237.0,333,0,99,4451863.5,5402680.0,62,2,1,True,22140
416,201,4456559.5,5402558.0,210,4458063.5,5402470.0,HBW,1176,1.9218668212890624,2.954699198404948,27.858276666666665,166.66666666666666,166.66666666666666,autoDriver,433,996.0,4456508.5,5404947.0,4899,4522034.5,5308416.0,142,1,348,4463394.0,5402695.5,63,2,1,False,34200
417,176,4455851.5,5403819.5,224,4459294.0,5404643.5,HBW,1177,4.9058310546875,6.417286682128906,14.881964166666668,166.66666666666666,166.66666666666666,bicycle,721,1299.0,4462370.5,5404062.5,4885,4510725.5,5293034.5,254,2,348,4463375.5,5403096.5,41,2,1,True,15492
418,320,4457214.5,5399748.5,120,4467780.0,5410116.0,HBW,1184,21.52676953125,22.613014729817703,52.625208333333326,166.66666666666666,166.66666666666666,autoDriver,1118,101.0,4458516.0,5404210.0,75,4469214.0,5433158.5,191,1,145,4458064.0,5405052.5,19,1,1,True,0
419,139,4458914.0,5406512.0,143,4457043.5,5405258.5,HBW,1188,5.23455322265625,7.082293701171875,11.032408333333333,166.66666666666666,166.66666666666666,walk,806,1367.0,4458271.0,5398055.0,371,4460487.0,5391346.5,338,3,347,4461580.5,5401514.0,32,2,1,True,15876
420,148,4454410.0,5404043.0,157,4453657.0,5403010.0,HBW,1195,2.795658203125,3.4661936442057293,7.680635499999999,166.66666666666666,166.66666666666666,bicycle,532,1060.0,4458732.5,5404535.5,578,4412826.5,5363031.5,189,1,347,4461580.5,5401514.0,61,2,1,True,8448
421,166,4456372.5,5404629.5,104,4446769.5,5409826.0,HBW,1207,17.48790234375,14.25512186686198,35.973,166.66666666666666,166.66666666666666,autoDriver,437,657.0,4456827.5,5404692.5,636,4408427.5,5339357.0,172,2,144,4457852.5,5405105.0,23,2,1,True,14364
422,172,4456837.5,5404591.5,228,4460176.0,5404504.0,HBW,1208,4.089004638671876,5.8034515380859375,15.481943333333334,166.66666666666666,166.66666666666666,autoDriver,372,1156.0,4458856.5,5398015.5,2384,4412077.0,5336580.0,338,2,239,4461964.0,5405814.0,46,1,1,True,30456
423,172,4456837.5,5404591.5,142,4456810.5,5405275.5,HBW,1209,0.2858490600585937,0.5716981252034505,3.031624666666666,166.66666666666666,166.66666666666666,walk,457,699.0,4455518.5,5403731.0,511,4416704.0,5365080.5,153,1,140,4456543.5,5406056.5,46,2,1,True,2760
424,172,4456837.5,5404591.5,309,4458456.0,5401083.0,HBW,1210,5.22045556640625,7.389323425292969,17.352335,15.041878333333331,166.66666666666666,train,484,1279.0,4458822.5,5404626.0,1048,4417057.0,5347978.5,189,1,144,4457452.0,5405038.5,21,2,1,True,17976
425,339,4459209.0,5401676.0,407,4476392.0,5392953.0,HBW,1212,24.331490234375,21.21982421875,217.43595,166.66666666666666,166.66666666666666,autoDriver,1033,178.0,4458690.5,5398841.5,1246,4453392.5,5358210.5,326,0,348,4463359.5,5402925.5,43,2,1,True,26988
426,206,4457647.0,5402601.5,207,4457889.5,5402876.0,HBW,1216,0.6960534057617188,1.451364008585612,166.66666666666666,166.66666666666666,166.66666666666666,walk,417,1192.0,4460092.5,5404116.0,1310,4451556.5,5341924.5,230,1,144,4457826.0,5405353.0,60,1,1,True,11904
427,311,4457526.5,5400628.5,349,4459222.0,5399478.0,HBW,1220,3.28667138671875,4.541332499186198,31.24178,166.66666666666666,166.66666666666666,bicycle,359,891.0,4456363.0,5407644.5,1128,4463136.0,5376669.0,137,1,210,4458156.5,5402439.5,34,2,1,True,8388
428,147,4454783.5,5404591.0,346,4461175.5,5401215.0,HBW,1224,8.07413720703125,11.442979939778644,36.8909,166.66666666666666,166.66666666666666,autoDriver,338,1133.0,4459747.0,5403959.0,83,4477211.5,5425110.0,235,1,145,4458064.0,5405052.5,59,1,1,True,21696
429,245,4458867.5,5402152.5,163,4455229.0,5401898.0,HBW,1226,4.7804169921875,6.238247680664062,60.60196166666666,166.66666666666666,166.66666666666666,autoDriver,366,732.0,4449068.0,5404812.5,4797,4509385.0,5302657.5,98,0,164,4452877.0,5404303.5,33,1,1,True,26340
430,301,4456457.5,5400282.5,366,4460998.5,5393454.5,HBW,1235,10.1122275390625,12.296473185221354,48.521,166.66666666666666,166.66666666666666,bicycle,319,862.0,4457508.5,5400344.0,1247,4454392.5,5357846.5,313,0,228,4460075.0,5404522.5,53,1,1,True,29640
431,333,4457457.5,5397572.5,1092,4445943.5,5381587.0,HBW,1241,22.269880859375,20.654691569010417,370.1098666666667,98.859245,166.66666666666666,autoDriver,441,1021.0,4455994.0,5403718.0,4722,4517456.0,5325191.5,176,0,188,4458137.0,5404661.0,48,2,1,True,11028
432,229,4459727.5,5404133.5,122,4463489.5,5408327.5,HBW,1245,8.7378896484375,7.651092020670573,22.113535,166.66666666666666,166.66666666666666,bus,482,750.0,4461787.0,5403924.5,2867,4463012.5,5333735.0,242,1,190,4458100.5,5404131.0,26,2,1,True,18636
433,97,4447223.0,5403606.0,15,4430100.5,5402719.5,HBW,1246,18.17023828125,18.93329060872396,658.4271666666666,169.86068333333333,166.66666666666666,autoDriver,474,810.0,4456919.5,5404530.0,403,4471101.0,5393784.0,173,0,178,4455843.5,5403552.5,41,1,1,True,51888
434,226,4459306.0,5404489.5,256,4463468.0,5402506.5,HBW,1250,8.8269453125,8.242725118001301,54.75577,166.66666666666666,166.66666666666666,autoDriver,423,847.0,4460988.0,5400615.5,1265,4444888.5,5342692.5,350,1,140,4457007.0,5405952.0,31,1,1,True,52440
435,311,4457332.5,5400849.5,1089,4444926.340589626,5381929.359527638,HBW,1253,26.258671875,27.64052124023437,361.60175,32.17439,166.66666666666666,train,456,1023.0,4459060.0,5401895.5,3024,4461466.5,5328143.5,247,1,347,4461580.5,5401514.0,56,1,1,True,9960
436,204,4457585.0,5403287.5,196,4458267.0,5403968.5,HBW,1261,1.58181298828125,2.031104405721029,9.654546166666668,166.66666666666666,166.66666666666666,walk,1301,538.0,4459840.5,5404121.0,4156,4472877.0,5329721.5,229,1,144,4457333.5,5405161.0,55,1,1,True,30396
437,217,4459540.0,5404970.5,224,4459394.5,5404503.5,HBW,1266,0.3977530212402344,0.5,11.517399166666667,166.66666666666666,166.66666666666666,walk,597,1161.0,4459861.5,5406106.5,4166,4473879.0,5330227.5,222,1,141,4457026.5,5405407.5,46,1,1,True,34188
438,313,4457615.0,5400300.0,251,4461827.2876928,5403207.455079854,HBW,1275,7.61807275390625,10.47510782877604,21.88011,166.66666666666666,166.66666666666666,autoDriver,364,968.0,4458725.5,5399862.5,3984,4465665.5,5329629.0,324,1,144,4457660.5,5405507.5,55,2,1,True,3744
439,191,4458815.0,5404372.0,187,4457705.0,5404436.5,HBW,1279,1.4779437255859376,1.9466267903645835,14.205411666666668,166.66666666666666,166.66666666666666,autoDriver,402,774.0,4458893.0,5401673.0,1047,4417878.0,5348755.0,339,2,155,4455416.0,5403622.5,52,1,1,True,10596
440,176,4456024.0,5403938.5,140,4456689.0,5406381.0,HBW,1285,4.2095341796875,5.603474934895833,14.061843833333334,166.66666666666666,166.66666666666666,bicycle,496,677.0,4456579.5,5404191.5,714,4417893.0,5361399.0,174,1,143,4457154.5,5405163.5,48,2,1,True,16572
441,176,4456024.0,5403938.5,346,4460895.5,5401042.5,HBW,1286,6.3529033203125005,8.707297770182292,28.839673333333334,166.66666666666666,166.66666666666666,autoDriver,400,863.0,4460338.0,5403707.0,679,4416336.5,5360209.0,236,1,144,4457395.5,5404949.5,18,2,1,True,1020
442,241,4461211.5,5403716.0,131,4454125.0,5406980.5,HBW,1288,11.0966728515625,15.307861328125,40.42621333333333,166.66666666666666,166.66666666666666,bicycle,705,1371.0,4456755.0,5397334.0,4922,4526293.0,5302325.0,332,0,346,4460703.0,5401245.0,22,2,1,True,17796
443,350,4461621.0,5400041.5,200,4455670.5,5402675.0,HBW,1290,6.304509765625,8.843009440104167,31.792655,166.66666666666666,166.66666666666666,bus,493,1014.0,4458879.0,5404024.0,724,4418065.0,5360248.5,231,2,347,4461623.5,5401056.0,30,1,1,True,21024
444,181,4457039.5,5403788.5,185,4457665.5,5404829.0,HBW,1294,1.639711669921875,2.5595133463541666,3.2168345,166.66666666666666,166.66666666666666,autoDriver,1058,1440.0,4459408.5,5402764.0,1480,4460167.0,5338182.5,243,1,184,4457372.5,5404651.0,26,1,1,True,960
445,154,4454877.5,5403433.5,144,4457826.0,5405353.0,HBW,1296,4.4885058593750005,6.090220642089844,30.62425,166.66666666666666,166.66666666666666,autoDriver,400,533.0,4454167.0,5403956.5,2571,4452119.5,5331696.0,148,1,226,4459473.0,5404203.0,52,1,1,True,12636
446,316,4458723.5,5400773.5,164,4452877.0,5404303.5,HBW,1303,7.0738994140625,9.760066731770833,28.716255,166.66666666666666,166.66666666666666,autoDriver,347,901.0,4456323.5,5404261.0,1212,4481015.5,5363378.5,171,2,207,4458010.5,5402880.0,35,1,1,True,57492
447,102,4451526.5,5401824.0,164,4452877.0,5404303.5,HBW,1308,6.6549228515625005,11.650714111328124,38.96526666666667,166.66666666666666,166.66666666666666,autoDriver,541,1207.0,4459899.0,5400988.5,1572,4471221.5,5351390.0,340,1,348,4463366.0,5403002.0,52,2,1,True,14040
448,102,4451526.5,5401824.0,151,4454630.5,5403802.5,HBW,1309,5.45259716796875,9.843896484375,14.7789255,166.66666666666666,166.66666666666666,autoDriver,322,863.0,4459356.0,5401804.0,1243,4456774.5,5360178.0,248,0,185,4457665.5,5404829.0,30,1,1,True,5280
449,102,4451526.5,5401824.0,175,4457213.0,5404344.5,HBW,1310,8.380513671875,13.867026774088542,17.244236666666666,166.66666666666666,166.66666666666666,autoDriver,447,698.0,4458325.0,5399889.5,3894,4475162.0,5331936.5,324,0,143,4457215.5,5405242.5,29,1,1,True,11076
450,158,4452681.5,5402096.0,125,4463828.0,5408416.0,HBW,1312,15.0077333984375,18.399627685546875,40.309648333333335,166.66666666666666,166.66666666666666,autoDriver,494,1091.0,4458586.5,5400645.5,4588,4477115.0,5305096.0,316,2,141,4457026.5,5405407.5,48,1,1,True,25980
